date,count,count_positive,count_negative,quotient,count_mean_7,count_positive_mean_7,count_negative_mean_7,quotient_mean_7,incidence,hospitalizations,icu_ratio,icu_ratio_mean_7
2022-09-08,7150,443,6707,0.061958041958042,7179.28571428571,515.857142857143,6663.42857142857,0.0718535469107552,239.6,5.21,0.03026370866471327,0.03144720766548748
2022-09-09,6848,468,6380,0.0683411214953271,7118.42857142857,513,6605.42857142857,0.0720664673182283,243.5,5.27,0.03006349072867174,0.031127875384921323
2022-09-10,6648,379,6269,0.0570096269554753,7184.57142857143,506,6678.57142857143,0.0704286964129484,245.4,5.31,0.028776367726327405,0.03066478095383369
2022-09-11,6970,443,6527,0.063558106169297,7189,506.142857142857,6682.85714285714,0.0704051825209149,244.9,5.27,0.02871384143484003,0.030201327572479095
2022-09-12,8211,747,7464,0.0909755206430398,7221,510.142857142857,6710.85714285714,0.0706471205017113,245.2,5.25,0.029089074782462483,0.029740254770173828
2022-09-13,7546,528,7018,0.0699708454810496,7258.42857142857,502,6756.42857142857,0.069160975417741,250.3,5.38,0.030354977630973785,0.02964101524524605
2022-09-14,7392,525,6867,0.0710227272727273,7252.14285714286,504.714285714286,6747.42857142857,0.0695951935388555,257.1,5.44,0.03084287200832466,0.029729190425187624
2022-09-15,7562,507,7055,0.0670457550912457,7311,513.857142857143,6797.14285714286,0.0702854798053813,261.3,5.47,0.029975368429841772,0.029687998963063126
2022-09-16,6715,434,6281,0.0646314221891288,7292,509,6783,0.06980252331322,268.1,5.62,0.028862265415549596,0.02951639534690282
2022-09-17,6372,397,5975,0.0623038292529818,7252.57142857143,511.571428571429,6741,0.0705365584620233,273.7,5.71,0.02789871919516422,0.029391016985308077
2022-09-18,6929,451,6478,0.0650887573964497,7246.71428571429,512.714285714286,6734,0.0707512764405543,274.3,5.76,0.02740190880169671,0.029203598037716175
2022-09-19,8306,729,7577,0.0877678786419456,7260.28571428571,510.142857142857,6750.14285714286,0.0702648459328637,275,5.8,0.028118180292093335,0.0290648988248063
2022-09-20,7612,630,6982,0.082764056752496,7269.71428571429,524.714285714286,6745,0.0721781166483257,284.3,6.17,0.028760785294485433,0.028837157062450818
2022-09-21,7758,603,7155,0.0777262180974478,7322,535.857142857143,6786.14285714286,0.0731845319389706,292.4,6.47,0.029389726084422613,0.02862956478760767
2022-09-22,7294,567,6727,0.0777351247600768,7283.71428571429,544.428571428571,6739.28571428571,0.0747460087082729,305.5,6.99,0.029666306066405926,0.028585413021402547
2022-09-23,7302,648,6654,0.0887428101889893,7367.57142857143,575,6792.57142857143,0.0780447133189847,317.7,7.41,0.030551602912865156,0.028826746949590486
2022-09-24,7272,600,6672,0.0825082508250825,7496.14285714286,604,6892.14285714286,0.0805747717873954,333.5,7.89,0.030294055426274592,0.02916893783974911
2022-09-25,7563,633,6930,0.0836969456564855,7586.71428571429,630,6956.71428571429,0.0830399005780782,340.2,8.08,0.03101631543167913,0.02968528164403231
2022-09-26,8827,1032,7795,0.11691401382123,7661.14285714286,673.285714285714,6987.85714285714,0.0878831953457149,344.2,8.26,0.033133162558266496,0.03040170768205705
2022-09-27,8126,938,7188,0.115431946837312,7734.57142857143,717.285714285714,7017.28571428571,0.0927376158989325,375.8,9.51,0.035678307588985894,0.03138992515269997
2022-09-28,8297,905,7392,0.109075569482946,7811.57142857143,760.428571428571,7051.14285714286,0.0973464274610925,426.1,10.74,0.0360976018782492,0.032348193123246625
2022-09-29,8297,826,7471,0.0995540556827769,7954.85714285714,797.428571428571,7157.42857142857,0.100244235327922,472.5,11.55,0.03734195824757424,0.03344471486341353
2022-09-30,7927,873,7054,0.110129935662924,8044.14285714286,829.571428571429,7214.57142857143,0.103127386385835,507.3,12.4,0.038893361013430494,0.034636394592065724
2022-10-01,7303,826,6477,0.113104203751883,8048.57142857143,861.857142857143,7186.71428571429,0.107082002129925,538.6,13.12,0.04056309101022635,0.0361033996754874
2022-10-02,7343,856,6487,0.116573607517363,8017.14285714286,893.714285714286,7123.42857142857,0.111475409836066,547.4,13.24,0.0429384376616658,0.037806559994056924
2022-10-03,8282,1067,7215,0.128833615068824,7939.28571428571,898.714285714286,7040.57142857143,0.113198380566802,551.2,13.43,0.04540535861143574,0.03955973085879539
2022-10-04,11252,1789,9463,0.158993956629932,8385.85714285714,1020.28571428571,7365.57142857143,0.121667433263488,471.2,11.22,0.05198698184309695,0.04188954146652554
2022-10-05,9456,1239,8217,0.131027918781726,8551.42857142857,1068,7483.42857142857,0.124891413297695,503.7,14.11,0.056063975367772835,0.04474188053645749
2022-10-06,9389,1244,8145,0.13249547342635,8707.42857142857,1127.71428571429,7579.71428571429,0.129511746948418,573.3,15.94,0.05843293492695883,0.047754877204941
2022-10-07,9099,1166,7933,0.128145950104407,8874.85714285714,1169.57142857143,7705.28571428571,0.13178481746185,650.5,17.24,0.05953404401650619,0.05070354620538038
2022-10-08,7681,986,6695,0.128368701991928,8928.85714285714,1192.42857142857,7736.42857142857,0.133547726472753,700.2,18.09,0.061832856027076284,0.053742084064930376
2022-10-09,9015,1125,7890,0.124792013311148,9167.71428571429,1230.85714285714,7936.85714285714,0.134259980677533,707.1,18.29,0.0644696639022261,0.05681797352786756
2022-10-10,10599,1852,8747,0.174733465421266,9498.71428571429,1343,8155.71428571429,0.141387556210615,713.7,18.43,0.0692032576377817,0.06021767338877412
2022-10-11,9492,1369,8123,0.144226717235567,9247.28571428571,1283,7964.28571428571,0.138743415056155,869.9,23.15,0.0711592836946277,0.06295657365327852
2022-10-12,9670,1291,8379,0.133505687693899,9277.85714285714,1290.42857142857,7987.42857142857,0.139086919701286,889.5,21.7,0.07142857142857142,0.06515151594767832
2022-10-13,9354,1116,8238,0.119307248236049,9272.85714285714,1272.14285714286,8000.71428571429,0.137189955322755,858.4,21.43,0.07337562146408366,0.06728618545298187
2022-10-14,9055,1146,7909,0.126559911651022,9266.57142857143,1269.28571428571,7997.28571428571,0.136974686276323,814.5,21.37,0.07300693240901213,0.06921088379476843
2022-10-15,7913,1029,6884,0.130039176039429,9299.71428571429,1275.42857142857,8024.28571428571,0.137147070570524,785.2,21.59,0.07245679282432728,0.07072858905151858
2022-10-16,8875,1013,7862,0.114140845070423,9279.71428571429,1259.42857142857,8020.28571428571,0.135718464238431,779.9,21.63,0.0750704473406129,0.07224298668557383
2022-10-17,10866,1652,9214,0.152033867108412,9317.85714285714,1230.85714285714,8087,0.132096588731315,775.5,21.62,0.0777569767948104,0.07346494656514936
2022-10-18,9374,1214,8160,0.129507147429059,9301,1208.71428571429,8092.28571428571,0.129955304345155,754.4,21.84,0.07937602344221321,0.07463876652909014
2022-10-19,9707,1077,8630,0.110950860203977,9306.28571428571,1178.14285714286,8128.14285714286,0.126596463219944,736.8,22.07,0.07839001291433491,0.0756332581699135
2022-10-20,9079,1024,8055,0.112787751955061,9267,1165,8102,0.125714902341642,715.5,21.4,0.07795560144553433,0.07628754102440645
2022-10-21,8945,1056,7889,0.11805477920626,9251.28571428571,1152.14285714286,8099.14285714286,0.12453867416112,689.8,20.86,0.07629687364683467,0.07675753262980967
2022-10-22,7413,824,6589,0.111156077161743,9179.85714285714,1122.85714285714,8057,0.12231749638183,664.8,20.24,0.07640312241071039,0.07732129399929297
2022-10-23,8467,877,7590,0.103578599267745,9121.57142857143,1103.42857142857,8018.14285714286,0.120969131258712,658.4,20.06,0.07611261694500306,0.0774701753713487
2022-10-24,10436,1245,9191,0.11929858183212,9060.14285714286,1045.28571428571,8014.85714285714,0.115371879976664,655.1,19.93,0.07670356278104462,0.07731968765509646
2022-10-25,9274,982,8292,0.105887427215872,9045.85714285714,1012.14285714286,8033.71428571429,0.111890210198828,613.5,18.52,0.07610421942739408,0.07685228708155087
2022-10-26,9528,881,8647,0.0924643157010915,9020.28571428571,984.142857142857,8036.14285714286,0.1091032909949,568.4,17.18,0.07417747616184177,0.07625049611690898
2022-10-27,8912,816,8096,0.0915619389587074,8996.42857142857,954.428571428571,8042,0.10608971814212,524.1,16.34,0.0723735074306331,0.07545305411478025
2022-10-28,8363,779,7584,0.0931483917254574,8913.28571428571,914.857142857143,7998.42857142857,0.102639719199269,489.7,15.56,0.07084644905351214,0.07467442203001988
2022-10-29,6812,611,6201,0.0896946564885496,8827.42857142857,884.428571428571,7943,0.100190963231486,460.3,14.78,0.06912422387217229,0.0736345793816573
2022-10-30,7426,620,6806,0.0834904389981147,8678.71428571429,847.714285714286,7831,0.0976774044871689,452.6,14.57,0.06923513737823789,0.07265208230069084
2022-10-31,8840,896,7944,0.101357466063348,8450.71428571429,797.857142857143,7652.85714285714,0.0944129828416871,449.2,14.41,0.06837902007338657,0.07146286191388256
2022-11-01,8033,644,7389,0.0801693016307731,8273.42857142857,749.571428571429,7523.85714285714,0.0905998549573506,388.2,12.11,0.06772192513368984,0.07026539130049624
2022-11-02,9259,780,8479,0.084242358786046,8235,735.142857142857,7499.85714285714,0.0892705351721745,324.2,10.98,0.06603333474702065,0.06910194252695036
2022-11-03,8451,547,7904,0.0647260679209561,8169.14285714286,696.714285714286,7472.42857142857,0.0852860940123111,317.5,11.08,0.06274824642947689,0.0677269052410709
2022-11-04,7964,554,7410,0.0695630336514314,8112.14285714286,664.571428571429,7447.57142857143,0.0819230430571454,308.7,10.81,0.06018164841694253,0.06620336229298952
2022-11-05,6836,431,6405,0.0630485664131071,8115.57142857143,638.857142857143,7476.71428571429,0.0787199211392561,298.9,10.59,0.057689018132056104,0.06456976147297293
2022-11-06,8314,503,7811,0.0605003608371422,8242.42857142857,622.142857142857,7620.28571428571,0.0754805275837565,296.2,10.59,0.05757030178326475,0.06290335638797677
2022-11-07,9488,690,8798,0.0727234401349073,8335,592.714285714286,7742.28571428571,0.0711114919873168,292.6,10.46,0.05570190346702923,0.06109233972992571
2022-11-08,8579,564,8015,0.0657419279636321,8413,581.285714285714,7831.71428571429,0.0690937494693586,303.3,10.94,0.054557015684612124,0.05921163838005747
2022-11-09,8771,545,8226,0.0621365864781667,8343.28571428571,547.714285714286,7795.57142857143,0.0656473126380494,312.5,10.86,0.05182577717460452,0.057181987298283735
2022-11-10,7981,450,7531,0.0563839117905024,8276.14285714286,533.857142857143,7742.28571428571,0.0645055495140939,279.6,9.95,0.050524794968767266,0.05543577994675379
2022-11-11,7715,467,7248,0.0605314322747894,8240.57142857143,521.428571428571,7719.14285714286,0.0632757783787532,258.2,9.42,0.04854162231211412,0.053772919074635446
2022-11-12,6719,370,6349,0.0550677184104778,8223.85714285714,512.714285714286,7711.14285714286,0.0623447461219101,245.8,9.18,0.048120558266974915,0.05240599623676671
2022-11-13,7860,412,7448,0.0524173027989822,8159,499.714285714286,7659.28571428571,0.0612470015583142,243.1,9.04,0.0464046103560984,0.05081089746145723
2022-11-14,9173,682,8491,0.0743486318543552,8114,498.571428571429,7615.42857142857,0.0614458255572379,242.7,9.04,0.046735746876465825,0.0495300179485196
2022-11-15,8433,491,7942,0.0582236452033677,8093.14285714286,488.142857142857,7605,0.0603156110993434,228.8,8.69,0.04421927332852843,0.04805319761193621
2022-11-16,8391,452,7939,0.0538672387081397,8038.85714285714,474.857142857143,7564,0.0590702303099232,219.5,8.57,0.042994842309968716,0.04679163548841681
2022-11-17,8009,443,7566,0.0553127731302285,8042.85714285714,473.857142857143,7569,0.0589165186500888,211.7,8.4,0.04038950042337003,0.045343736267645776
2022-11-18,7563,482,7081,0.0637313235488563,8021.14285714286,476,7545.14285714286,0.0593431644938377,206.8,8.46,0.03987573410503022,0.04410575223806236
2022-11-19,6249,332,5917,0.0531285005600896,7954,470.571428571429,7483.42857142857,0.0591616078163727,205,8.42,0.03862128023977735,0.042748712519891284
2022-11-20,7573,357,7216,0.0471411593820151,7913,462.714285714286,7450.28571428571,0.0584752035529238,204.9,8.45,0.03875869173319598,0.04165643843090522
2022-11-21,9193,608,8585,0.0661372783639726,7915.85714285714,452.142857142857,7463.71428571429,0.0571186226561513,203.8,8.4,0.039156369833830425,0.040573670281957304
2022-11-22,8011,425,7586,0.0530520534265385,7855.57142857143,442.714285714286,7412.85714285714,0.0563567258906327,200.9,8.63,0.03970296611957301,0.039928483537820816
2022-11-23,8276,410,7866,0.0495408409859836,7839.14285714286,436.714285714286,7402.42857142857,0.0557094434522725,200.9,8.75,0.039097172323428714,0.039371673539743676
2022-11-24,7987,398,7589,0.0498309753349192,7836,430.285714285714,7405.71428571429,0.0549113979435572,202.6,8.86,0.037976291278577476,0.039026929376201884
2022-11-25,7393,432,6961,0.0584336534559719,7811.71428571429,423.142857142857,7388.57142857143,0.0541677334406203,203.8,8.97,0.03784452598344569,0.03873675678740409
2022-11-26,6224,315,5909,0.0506105398457584,7808.14285714286,420.714285714286,7387.42857142857,0.0538814790420257,204.3,9.18,0.0378969957081545,0.03863328756860083
2022-11-27,7456,339,7117,0.0454667381974249,7791.42857142857,418.142857142857,7373.28571428571,0.0536670333700037,204.8,9.23,0.03865546218487395,0.03861854049026911
2022-11-28,8461,597,7864,0.0705590355749911,7686.85714285714,416.571428571429,7270.28571428571,0.054192685102587,204.9,9.32,0.039509536784741145,0.038668992911827786
2022-11-29,7508,455,7053,0.0606020245071923,7615,420.857142857143,7194.14285714286,0.0552668605196511,208.4,9.82,0.037947848208607166,0.038418261781689805
2022-11-30,7719,409,7310,0.0529861381007903,7535.42857142857,420.714285714286,7114.71428571429,0.0558315007204065,213.9,10.23,0.03811782643683029,0.03827835522646146
2022-12-01,6842,366,6476,0.0534931306635487,7371.85714285714,416.142857142857,6955.71428571429,0.0564502063833498,217.5,10.65,0.037525527569775355,0.0382139604109183
2022-12-02,6379,369,6010,0.0578460573757642,7227,407.142857142857,6819.85714285714,0.0563363577062207,219.7,10.97,0.03852553436580059,0.03831124732268328
2022-12-03,5605,308,5297,0.0549509366636931,7138.57142857143,406.142857142857,6732.42857142857,0.0568941364818891,221.5,11.12,0.04000172793641194,0.03861192335529149
2022-12-04,7001,303,6698,0.0432795314955006,7073.57142857143,401,6672.57142857143,0.0566898919519338,221.7,11.13,0.04117774410045465,0.03897224934323159
2022-12-05,7912,568,7344,0.0717896865520728,6995.14285714286,396.857142857143,6598.28571428571,0.0567332434750643,222,11.24,0.04177973036998751,0.039296562712552496
2022-12-06,7165,401,6764,0.0559665038381019,6946.14285714286,389.142857142857,6557,0.0560228698352632,222.3,11.55,0.04340932464861159,0.04007677363255313
2022-12-07,7425,406,7019,0.0546801346801347,6904.14285714286,388.714285714286,6515.42857142857,0.0563015994537441,226.2,11.9,0.042479317587551975,0.04069984379694194
2022-12-08,7202,410,6792,0.0569286309358512,6955.57142857143,395,6560.57142857143,0.0567890077840991,229.8,12.16,0.041643388198891226,0.04128810960110135
2022-12-09,6363,390,5973,0.0612918434700613,6953.28571428571,398,6555.28571428571,0.0572391264150556,234,12.41,0.043230649754077144,0.04196026894228372
2022-12-10,5365,341,5024,0.0635601118359739,6919,402.714285714286,6516.28571428571,0.0582041170276464,237.1,12.85,0.042800366860287375,0.04236007450283735
2022-12-11,6290,301,5989,0.0478537360890302,6817.42857142857,402.428571428571,6415,0.0590293784837182,239.3,13.01,0.04318151988449928,0.0426463281862723
2022-12-12,8127,614,7513,0.0755506336901686,6848.14285714286,409,6439.14285714286,0.0597242213738866,239.7,13.03,0.04642065458338766,0.04330931735961518
2022-12-13,6972,466,6506,0.0668387837062536,6820.57142857143,418.285714285714,6402.28571428571,0.0613270777479893,247.4,13.7,0.04786658003032272,0.043946068128431055
2022-12-14,6875,424,6451,0.0616727272727273,6742,420.857142857143,6321.14285714286,0.0624231893884816,251,14.27,0.04648643964994368,0.04451851413734416
2022-12-15,6884,403,6481,0.0585415456130157,6696.57142857143,419.857142857143,6276.71428571429,0.0626973291236454,259.6,14.6,0.046924650676881556,0.04527298020562849
2022-12-16,6208,434,5774,0.069909793814433,6674.42857142857,426.142857142857,6248.28571428571,0.0638470923139488,265.1,14.89,0.048921803528643,0.04608600217342361
2022-12-17,5387,350,5037,0.0649712270280304,6677.57142857143,427.428571428571,6250.14285714286,0.0640095843227863,267.5,15.05,0.048536006330783435,0.046905379240637333
2022-12-18,6188,382,5806,0.061732385261797,6663,439,6224,0.0658862374305868,267.3,15.11,0.050163384262121344,0.04790278843744049
2022-12-19,7318,633,6685,0.0864990434544958,6547.42857142857,441.714285714286,6105.71428571429,0.0674637807645313,267.8,15.17,0.05164381153305204,0.04864895371596397
2022-12-20,7172,583,6589,0.0812883435582822,6576,458.428571428571,6117.57142857143,0.0697123740006952,271.5,15.48,0.05218833180608282,0.049266346826786836
2022-12-21,7188,548,6640,0.0762381747356706,6620.71428571429,476.142857142857,6144.57142857143,0.07191714316539,273.5,16,0.053680446537589396,0.050294062096450515
2022-12-22,7011,575,6436,0.0820139780345172,6638.85714285714,500.714285714286,6138.14285714286,0.0754217593389568,273.6,16.4,0.0542842169621801,0.051345428708636016
2022-12-23,6421,525,5896,0.0817629652702071,6669.28571428571,513.714285714286,6155.57142857143,0.0770268822962407,276.3,16.7,0.05561394289717989,0.052301448618427004
2022-12-24,6104,394,5710,0.0645478374836173,6771.71428571429,520,6251.71428571429,0.0767900088603856,279.1,16.86,0.05476860812950906,0.053191820303959234
2022-12-25,4716,282,4434,0.0597964376590331,6561.42857142857,505.714285714286,6055.71428571429,0.077073807968648,278.7,16.74,0.05580740284318472,0.05399810867268258
2022-12-26,5452,330,5122,0.0605282465150404,6294.85714285714,462.428571428571,5832.42857142857,0.0734613289760349,278.2,16.62,0.05772107347118346,0.054866288949558494
2022-12-27,5892,609,5283,0.103360488798371,6112,466.142857142857,5645.85714285714,0.0762668287210172,224.8,12.88,0.06056097667702271,0.05606238107397848
2022-12-28,5674,473,5201,0.0833627070849489,5895.71428571429,455.428571428571,5440.28571428571,0.0772473952023262,220.4,13.36,0.06040677670833152,0.05702328538408449
2022-12-29,5321,419,4902,0.0787445968802857,5654.28571428571,433.142857142857,5221.14285714286,0.0766043456291056,214.1,13.26,0.06043956043956044,0.0579026201665674
2022-12-30,4994,387,4607,0.0774929915899079,5450.42857142857,413.428571428571,5037,0.0758524886640631,201.9,12.99,0.06120840630472855,0.058701829224788636
2022-12-31,3872,263,3609,0.0679235537190083,5131.57142857143,394.714285714286,4736.85714285714,0.076918794020211,187.9,12.43,0.059880764509907064,0.05943213727913121
2023-01-01,3431,185,3246,0.0539201399009035,4948,380.857142857143,4567.14285714286,0.0769719367132463,184.3,12.4,0.06039060785604564,0.06008688085239706
2023-01-02,6111,482,5629,0.0788741613483881,5042.14285714286,402.571428571429,4639.57142857143,0.0798413372999008,182.1,12.33,0.06048772021175041,0.06048211610104948
2023-01-03,5519,308,5211,0.0558072114513499,4988.85714285714,359.571428571429,4629.28571428571,0.0720749097989806,218.5,15.19,0.05976507034981283,0.06036841519716235
2023-01-04,5577,255,5322,0.0457235072619688,4975,328.428571428571,4646.57142857143,0.0660157932519742,202.3,13.5,0.05788457412572409,0.06000810054250415
2023-01-05,5168,218,4950,0.0421826625386997,4953.14285714286,299.714285714286,4653.42857142857,0.0605099215505307,184.2,12.64,0.05623524361450955,0.059407483853211165
2023-01-06,4910,204,4706,0.0415478615071283,4941.14285714286,273.571428571429,4667.57142857143,0.055366022898115,172.3,11.97,0.05585003232062056,0.05864200185548145
2023-01-07,4068,156,3912,0.0383480825958702,4969.14285714286,258.285714285714,4710.85714285714,0.0519779208831647,159.7,11.24,0.05554104640027858,0.05802204212553452
2023-01-08,5286,163,5123,0.0308361710177828,5234.14285714286,255.142857142857,4979,0.0487458718851497,157.5,11.11,0.055885175813628826,0.057378408976617834
2023-01-09,6337,246,6091,0.0388196307400978,5266.42857142857,221.428571428571,5045,0.042045300420453,156.5,10.97,0.05527573292005682,0.05663383936351875
2023-01-10,5531,162,5369,0.0292894594105948,5268.14285714286,200.571428571429,5067.57142857143,0.0380725113214199,145.4,10.34,0.05158274909708944,0.05546493632741541
2023-01-11,5688,178,5510,0.0312939521800281,5284,189.571428571429,5094.42857142857,0.0358765004866443,131.7,9.59,0.04866601835017547,0.05414799978805132
2023-01-12,5158,122,5036,0.0236525785188057,5282.57142857143,175.857142857143,5106.71428571429,0.033290064362594,121.7,8.92,0.046635407426181726,0.0527765946182902
2023-01-13,4738,119,4619,0.0251160827353314,5258,163.714285714286,5094.28571428571,0.0311362277889475,111.8,8.24,0.0449796126401631,0.05122367752108199
2023-01-14,4205,85,4120,0.0202140309155767,5277.57142857143,153.571428571429,5124,0.0290988820615543,108.4,8.18,0.042530500810511046,0.0493650281511152
2023-01-15,5043,101,4942,0.0200277612532223,5242.85714285714,144.714285714286,5098.14285714286,0.0276021798365123,107.5,8.08,0.04264264264264264,0.04747323769811718
2023-01-16,5904,168,5736,0.0284552845528455,5181,133.571428571429,5047.42857142857,0.0257810130421595,107,8.02,0.04061237507973634,0.04537847229235711
2023-01-17,5160,117,5043,0.0226744186046512,5128,127.142857142857,5000.85714285714,0.024793848896813,94.6,7.15,0.037973075946151895,0.043434233270794605
2023-01-18,5410,110,5300,0.0203327171903882,5088.28571428571,117.428571428571,4970.85714285714,0.0230782188780953,85.7,6.67,0.0358513644607533,0.04160356842944858
2023-01-19,4677,98,4579,0.0209536027367971,5019.57142857143,114,4905.57142857143,0.0227111022568802,79.5,6.32,0.034733917143819466,0.039903355531968256
2023-01-20,4660,90,4570,0.01931330472103,5008.42857142857,109.857142857143,4898.57142857143,0.021934453350067,77.1,6.15,0.03251657296299404,0.03812292129237268
2023-01-21,3634,82,3552,0.0225646670335718,4926.85714285714,109.428571428571,4817.42857142857,0.0222106239851543,75.9,5.9,0.03048393242728312,0.03640198295191154
2023-01-22,4517,87,4430,0.019260571175559,4851.71428571429,107.428571428571,4744.28571428571,0.0221423944408457,75.6,5.87,0.02971307120085016,0.03455490131736976
2023-01-23,5378,182,5196,0.0338415767943473,4776.57142857143,109.428571428571,4667.14285714286,0.0229094389281014,75.5,5.87,0.028392766604698326,0.0328092429637929
2023-01-24,4929,127,4802,0.0257658754311219,4743.57142857143,110.857142857143,4632.71428571429,0.0233699744014456,75.1,5.62,0.02801038352034835,0.03138600118867811
2023-01-25,5245,115,5130,0.0219256434699714,4720,111.571428571429,4608.42857142857,0.023638014527845,77.7,5.72,0.028077212333918276,0.030275408027701678
2023-01-26,4683,123,4560,0.0262652146060218,4720.85714285714,115.142857142857,4605.71428571429,0.024390243902439,80.9,5.73,0.026559036346145804,0.029107567913748297
2023-01-27,4341,127,4214,0.0292559318129463,4675.28571428571,120.428571428571,4554.85714285714,0.0257585479878999,84.5,5.9,0.025724956985186117,0.028137337059775735
2023-01-28,3813,86,3727,0.022554419092578,4700.85714285714,121,4579.85714285714,0.0257399866285784,87.4,6.11,0.024815250251931476,0.027327525320439788
2023-01-29,4391,119,4272,0.0271008881803689,4682.85714285714,125.571428571429,4557.28571428571,0.0268151311775473,87.7,6.14,0.025280542028371798,0.026694306867228592
2023-01-30,5117,247,4870,0.0482704709790893,4645.57142857143,134.857142857143,4510.71428571429,0.0290291829392048,88.1,6.18,0.026374552348851908,0.026405990544964817
2023-01-31,4820,184,4636,0.0381742738589212,4630,143,4487,0.0308855291576674,91.9,6.4,0.024987443495730788,0.025974141970019453
2023-02-01,4578,164,4414,0.035823503713412,4534.71428571429,150,4384.71428571429,0.0330781589641811,96.5,6.62,0.025086758372705607,0.025546934261274787
2023-02-02,4353,123,4230,0.0282563749138525,4487.57142857143,150,4337.57142857143,0.0334256518002101,99.1,6.94,0.02569136937087476,0.025422981836236064
2023-02-03,4060,137,3923,0.033743842364532,4447.42857142857,151.428571428571,4296,0.0340485673904664,99.8,6.99,0.02585953570379077,0.025442207367465303
2023-02-04,3445,95,3350,0.0275761973875181,4394.85714285714,152.714285714286,4242.14285714286,0.034748407229229,101.3,7.27,0.025440891064045228,0.025531584626338696
2023-02-05,4010,93,3917,0.0231920199501247,4340.42857142857,149,4191.42857142857,0.0343284073330481,101.3,7.33,0.026099483094652997,0.02564857620723601
2023-02-06,5080,179,4901,0.0352362204724409,4335.14285714286,139.285714285714,4195.85714285714,0.032129440453437,101.2,7.36,0.02698031280300156,0.025735113414971672
2023-02-07,4439,152,4287,0.0342419463843208,4280.71428571429,134.714285714286,4146,0.0314700483897881,102,7.86,0.028035422000251817,0.026170538915617533
2023-02-08,4553,161,4392,0.035361300241599,4277.14285714286,134.285714285714,4142.85714285714,0.0313961255845023,101.2,8.06,0.028761617683998996,0.026695518817230875
2023-02-09,4358,151,4207,0.0346489215236347,4277.85714285714,138.285714285714,4139.57142857143,0.0323259308732677,101.5,8.3,0.02793717277486911,0.027016347874944353
2023-02-10,4042,163,3879,0.0403265710044532,4275.28571428571,142,4133.28571428571,0.0332141544424767,102.2,8.62,0.028137617765814266,0.02734178816951914
2023-02-11,3244,116,3128,0.0357583230579531,4246.57142857143,145,4101.57142857143,0.0341451927605463,103.5,8.67,0.029416744264793026,0.027909767198197395
2023-02-12,3961,124,3837,0.0313052259530422,4239.57142857143,149.428571428571,4090.14285714286,0.03524615021734,103.8,8.75,0.030350757704750552,0.028517092142497046
2023-02-13,4677,224,4453,0.0478939491126791,4182,155.857142857143,4026.14285714286,0.0372685659629706,104,8.82,0.03128821421041535,0.029132506629270444
2023-02-14,4111,156,3955,0.0379469715397713,4135.14285714286,156.428571428571,3978.71428571429,0.0378290610101568,106.9,9.37,0.03197113367458253,0.02969475115417483
2023-02-15,4047,140,3907,0.0345935260686929,4062.85714285714,153.428571428571,3909.42857142857,0.0377637130801688,109.2,9.88,0.03266300012594987,0.030252091503024957
2023-02-16,3934,145,3789,0.0368581596339603,4002.28571428571,152.571428571429,3849.71428571429,0.0381210736721873,112.2,10.35,0.03516511217544744,0.031284654274536146
2023-02-17,3438,154,3284,0.0447934845840605,3916,151.285714285714,3764.71428571429,0.0386327155990077,115.8,10.64,0.03687608117800937,0.03253300619056402
2023-02-18,2923,132,2791,0.0451590831337667,3870.14285714286,153.571428571429,3716.57142857143,0.0396810748957218,116.8,10.99,0.036013080222533654,0.033475339898812684
2023-02-19,3351,124,3227,0.0370038794389734,3783,153.571428571429,3629.42857142857,0.0405951436879272,117.3,11,0.035799726589200276,0.03425376402516264
2023-02-20,4053,281,3772,0.0693313594867999,3693.85714285714,161.714285714286,3532.14285714286,0.0437792473991569,117.6,11.1,0.039294475932662214,0.03539751569976934
2023-02-21,4440,272,4168,0.0612612612612613,3740.85714285714,178.285714285714,3562.57142857143,0.0476590544565798,114.7,11.04,0.04100853112593969,0.036688572478534645
2023-02-22,4540,283,4257,0.0623348017621145,3811.28571428571,198.714285714286,3612.57142857143,0.0521383859964766,116.7,11.39,0.04235711870138654,0.03807344656073988
2023-02-23,4024,264,3760,0.0656063618290258,3824.14285714286,215.714285714286,3608.42857142857,0.056408532257462,121.8,11.63,0.042894759194767686,0.039177681849214205
2023-02-24,3676,260,3416,0.0707290533188248,3858.14285714286,230.857142857143,3627.28571428571,0.0598363387269967,128.4,11.81,0.04326738991703893,0.04009072595478985
2023-02-25,2959,226,2733,0.0763771544440689,3863.28571428571,244.285714285714,3619,0.0632326295159561,134.5,11.84,0.04460345344702001,0.04131792212971648
2023-02-26,3448,193,3255,0.0559744779582367,3877.14285714286,254.142857142857,3623,0.0655490051584377,136.1,11.9,0.04473763376165714,0.04259476601149603
2023-02-27,4131,317,3814,0.0767368675865408,3888.28571428571,259.285714285714,3629,0.0666838121831141,136.3,11.84,0.04471458324478259,0.043369067056084655
2023-02-28,3365,217,3148,0.0644873699851412,3734.71428571429,251.428571428571,3483.28571428571,0.0673220364916039,145.6,12.29,0.04440594896062194,0.043854412461039265
2023-03-01,77,18,59,0.233766233766234,3097.14285714286,213.571428571429,2883.57142857143,0.0689575645756458,146.9,12,0.04380056762824586,0.044060619450590595
